# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
3014           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345337e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3015           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345337e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3016           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345337e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3017           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345336e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3018           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345343e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3019           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345335e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3020           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345347e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3021           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345337e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3022           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345342e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3023           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345343e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3024           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345346e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3025           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345346e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3026           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345355e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3027           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345345e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3028           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345362e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3029           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345342e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3030           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345352e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3031           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345340e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3032           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345354e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3033           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345336e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3034           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345360e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3035           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345336e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3036           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3037           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345341e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3038           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345342e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3039           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345341e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3040           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345345e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3041           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345334e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3042           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345342e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3043           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3044           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3045           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345325e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3046           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345324e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3047           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3048           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3049           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345316e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3050           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3051           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345314e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3052           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3053           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345316e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3054           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3055           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345315e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3056           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3057           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3058           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3059           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345326e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3060           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3061           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3062           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345338e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3063           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3064           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345341e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3065           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3066           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345333e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3067           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345332e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3068           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345338e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3069           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3070           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345344e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3071           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3072           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345344e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3073           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3074           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3075           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3076           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3077           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3078           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3079           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3080           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3081           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3082           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3083           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3084           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3085           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3086           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345338e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3087           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345316e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3088           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345342e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3089           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3090           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3091           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3092           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3093           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3094           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345337e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3095           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3096           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3097           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3098           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3099           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3100           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345336e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3101           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3102           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345343e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3103           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3104           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345344e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3105           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3106           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3107           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3108           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345324e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3109           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345324e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3110           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3111           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3112           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3113           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3114           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3115           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3116           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3117           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3118           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3119           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3120           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345333e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3121           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3122           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3123           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3124           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345334e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3125           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3126           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345342e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3127           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3128           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345324e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3129           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345326e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3130           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3131           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3132           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345333e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3133           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345324e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
3134           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345335e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
